OBJECTID	FIPS	IMR3	IMR2	IMR1	PTB3	PTB2	PTB1	NAS3	NAS2	NAS1	county
209	39061023201	0.79945868	0.871657348	0.479432418	0.568793177	0.395092613	0.086820131	0.099420062	0.335945247	0.104084779	Hamilton
210	39061023800	0.299867869	0.14515435	0.050708174	0.056984571	0.885803512	0.925214839	0.555529241	0.141310504	0.740718812	Hamilton
211	39061024200	0.778724672	0.043638809	0.523781209	0.055015563	0.225239919	0.152957094	0.624762683	0.322263497	0.856845431	Hamilton
212	39061024700	0.189722605	0.120224435	0.773583012	0.845788413	0.973270112	0.697933619	0.127177281	0.258188928	0.300705214	Hamilton
213	39061025300	0.146884407	0.503620388	0.664119772	0.595730823	0.496125811	0.276889238	0.591427645	0.825349552	0.815667248	Hamilton
214	39061025401	0.68652797	0.406118492	0.263028433	0.264250167	0.867130879	0.110314288	0.934193705	0.402942672	0.610844971	Hamilton
215	39061020401	0.9205183	0.34722042	0.703227918	0.673971908	0.186049024	0.747726392	6.20437E-05	0.339459593	0.054100225	Hamilton
216	39061024321	0.944408791	0.04751494	0.252419279	0.7378754	0.567561703	0.74348392	0.40357568	0.756808399	0.042539287	Hamilton
217	39061023902	0.175751406	0.956239061	0.936988591	0.608734604	0.780400489	0.928350279	0.640823968	0.920411424	0.892942493	Hamilton
218	39061024002	0.406196697	0.645044868	0.326322598	0.95830496	0.678715286	0.235522552	0.477226912	0.072821386	0.069663621	Hamilton
219	39061003300	0.073430379	0.762353745	0.453625763	0.753457993	0.973395691	0.157980514	0.334631421	0.360835317	0.25116107	Hamilton
220	39061003600	0.633958421	0.02800668	0.175729497	0.003769036	0.259158905	0.330971461	0.044975043	0.463123349	0.375187187	Hamilton
221	39061003700	0.546015884	0.31141812	0.306863178	0.938842957	0.504933821	0.505498549	0.511615176	0.105207862	0.675950173	Hamilton
222	39061003800	0.382415835	0.233884876	0.059644387	0.15174933	0.47358753	0.780235505	0.775064907	0.727809412	0.056580704	Hamilton
223	39061003900	0.324988178	0.479629223	0.815654522	0.461816383	0.952584453	0.920145525	0.790246886	0.808983186	0.235004262	Hamilton
224	39061004000	0.340236943	0.981069016	0.273067162	0.670003954	0.807091618	0.78091252	0.493487386	0.443139306	0.727053615	Hamilton
225	39061004100	0.721785864	0.107098492	0.01226082	0.380992721	0.291228003	0.975701229	0.563592855	0.322632166	0.789432817	Hamilton
226	39061004200	0.950475168	0.634738777	0.819299406	0.985039283	0.913358525	0.352988555	0.306603504	0.464741783	0.938996979	Hamilton
227	39061004701	0.139779422	0.604278216	0.336277218	0.115844902	0.676503043	0.376794712	0.739424245	0.227186269	0.319515185	Hamilton
228	39061004800	0.83656606	0.001050722	0.48211586	0.422340977	0.179520363	0.352063154	0.007619247	0.258504736	0.777435275	Hamilton
229	39061025402	0.83366445	0.284546865	0.795206888	0.432659056	0.419328111	0.494643074	0.856110298	0.231889683	0.790035277	Hamilton
230	39061025500	0.415504933	0.729146492	0.196832012	0.874642404	0.369707634	0.779915777	0.381631251	0.040805541	0.152395596	Hamilton
231	39061025600	0.091327267	0.595710566	0.056079497	0.185725278	0.90947595	0.201765557	0.109843646	0.465316232	0.330253147	Hamilton
232	39061020501	0.707884684	0.167366215	0.229159341	0.716589925	0.712286702	0.157178652	0.154775107	0.704985095	0.292107183	Hamilton
233	39061020502	0.921996731	0.228476388	0.957691782	0.242194821	0.571184911	0.659143482	0.549921248	0.779568024	0.598921144	Hamilton
234	39061020504	0.048138966	0.100754836	0.901028649	0.493988707	0.311788503	0.381104752	0.812001611	0.687230288	0.278520329	Hamilton
235	39061020601	0.440540983	0.431877657	0.949564942	0.054503906	0.991577069	0.755479137	0.19278783	0.339541273	0.950047431	Hamilton
236	39061020602	0.414020073	0.481311858	0.316755681	0.401535449	0.898350387	0.315731307	0.706160557	0.250701828	0.993057592	Hamilton
237	39061020701	0.678551677	0.862424885	0.646518414	0.527052972	0.107892475	0.332921299	0.886998118	0.035110601	0.365242406	Hamilton
238	39159050700	0.836597005	0.211314493	0.166120398	0.583999959	0.372366151	0.609842363	0.766099314	0.123101413	0.984836696	Union
239	39159050100	0.827478284	0.787852411	0.853522082	0.488336629	0.692615828	0.696734112	0.776412409	0.572564618	0.342332147	Union
240	39159050200	0.30330719	0.158109779	0.354028661	0.93100459	0.526426992	0.203459199	0.592014053	0.670580003	0.810778412	Union
241	39159050500	0.900730652	0.001210046	0.607549228	0.123108171	0.865167651	0.154413821	0.774054957	0.280115098	0.252017368	Union
242	39159050400	0.148825645	0.877349981	0.375849457	0.767177596	0.486266128	0.825708375	0.219898891	0.564355791	0.055523735	Union
243	39159050304	0.38746454	0.583623084	0.354939772	0.175435965	0.410196506	0.175050159	0.356958268	0.452872848	0.999751264	Union
244	39061024301	0.809321085	0.443070222	0.413575986	0.193883102	0.457536334	0.224649593	0.658154147	0.342282804	0.775699303	Hamilton
245	39061021701	0.434094455	0.837312378	0.522443895	0.592366089	0.078976914	0.042153777	0.415017867	0.721480331	0.924407773	Hamilton
246	39061021802	0.678869334	0.365830308	0.668134822	0.705598399	0.476455334	0.464564442	0.384389217	0.259437012	0.956895829	Hamilton
247	39061025200	0.795057141	0.754321943	0.879808717	0.354946617	0.722937819	0.136731499	0.321504856	0.776545657	0.832649897	Hamilton
248	39061023521	0.511930575	0.294273241	0.965655952	0.259391781	0.089593087	0.932665183	0.635389842	0.686155978	0.058069671	Hamilton
249	39061025800	0.110439069	0.545147694	0.750008618	0.357018835	0.789558702	0.725613537	0.69488487	0.16227051	0.35083391	Hamilton
250	39061004900	0.228910295	0.796280281	0.537974322	0.599530926	0.084632604	0.611583841	0.310897824	0.181313239	0.785652865	Hamilton
251	39061005000	0.48972266	0.413076107	0.773735093	0.095626244	0.346314549	0.089761368	0.129407019	0.122454023	0.971286238	Hamilton
252	39061005100	0.060590804	0.82266473	0.504087922	0.959662695	0.285740414	0.124117407	0.54812065	0.555431267	0.109025032	Hamilton
253	39061005200	0.156465886	0.853406724	0.764549102	0.895963816	0.650577577	0.150590045	0.612563618	0.66857422	0.338957471	Hamilton
254	39061005400	0.010203884	0.531018563	0.255618004	0.261200732	0.457576955	0.233207539	0.170840463	0.106162251	0.649738147	Hamilton
255	39061005500	0.543871143	0.664791197	0.941293211	0.582291761	0.396019931	0.789971937	0.084886166	0.792657479	0.429511042	Hamilton
256	39061005600	0.109748958	0.143418618	0.14472798	0.575970601	0.178625646	0.711287968	0.453691792	0.793598891	0.343602789	Hamilton
257	39061005701	0.171175898	0.494032951	0.664604678	0.269543841	0.399404788	0.749413783	0.063312019	0.414243838	0.949253572	Hamilton
258	39061021604	0.887343771	0.713735974	0.448237099	0.192437146	0.994455007	0.45283277	0.980388682	0.267168317	0.51734906	Hamilton
259	39061026101	0.368434418	0.284397774	0.672270554	0.854185043	0.638698519	0.80568	0.620062858	0.002368716	0.375311101	Hamilton
260	39061020705	0.237541717	0.946333663	0.093339242	0.766983467	0.689525146	0.939760584	0.97157573	0.805861829	0.70171715	Hamilton
261	39061020505	0.880293536	0.505181617	0.738791891	0.447332576	0.18827746	0.102820391	0.364561255	0.960467764	0.39037139	Hamilton
262	39061021509	0.030009265	0.563579206	0.561906765	0.836799015	0.039511733	0.828833556	0.973483905	0.51129229	0.911672056	Hamilton
263	39061020742	0.757484062	0.360852774	0.909404186	0.754817236	0.425883715	0.776215514	0.526020909	0.80123908	0.409745753	Hamilton
264	39061020762	0.43181581	0.376349345	0.005946396	0.808107878	0.565757761	0.585660042	0.767413524	0.933937132	0.675405561	Hamilton
265	39107967200	0.466665052	0.224091617	0.639868295	0.483889502	0.902243664	0.956656814	0.843496257	0.810722353	0.919367357	Mercer
266	39107967300	0.217904688	0.004005302	0.135645965	0.601387577	0.413838877	0.014823674	0.379053706	0.051928903	0.299037425	Mercer
267	39159050602	0.916408839	0.560954087	0.158265389	0.936796495	0.759552877	0.222552191	0.07489379	0.66930926	0.875484589	Union
268	39159050303	0.262110346	0.810900147	0.898254332	0.780890627	0.20040792	0.188600342	0.503894581	0.351691943	0.355027443	Union
269	39159050301	0.381495284	0.804283481	0.998348287	0.713902151	0.330169515	0.507835337	0.462369944	0.452335545	0.784584645	Union
270	39159050601	0.290000486	0.291642372	0.367904819	0.867025023	0.16135173	0.554087697	0.942206213	0.61006714	0.796005921	Union
271	39061022301	0.91365749	0.522518193	0.076064134	0.935228073	0.682310882	0.013215599	0.898892908	0.262551869	0.253749125	Hamilton
272	39061023001	0.869298514	0.396124477	0.562294983	0.589337051	0.954019063	0.593258733	0.259276936	0.564650577	0.882001288	Hamilton
273	39061023002	0.098665162	0.8657286	0.575727358	0.689768829	0.609148159	0.634522675	0.407550457	0.983564979	0.85015446	Hamilton
274	39061021602	0.550050762	0.105047323	0.947397048	0.03589536	0.890161297	0.660800753	0.340702071	0.093183169	0.14809267	Hamilton
275	39061021900	0.850038234	0.130379953	0.512251355	0.191568329	0.32524294	0.491192944	0.893931127	0.752591504	0.096809349	Hamilton
276	39061022101	0.609425551	0.732733112	0.036620002	0.786875937	0.671739687	0.345799559	0.874157455	0.359049204	0.127102568	Hamilton
277	39061026200	0.387789462	0.876748173	0.665704442	0.998504672	0.386492307	0.494711314	0.691520767	0.876089723	0.454872899	Hamilton
278	39061005702	0.660655227	0.421727615	0.477085297	0.992208481	0.696155877	0.854104121	0.116191342	0.518794288	0.770251786	Hamilton
279	39061005800	0.939153367	0.715153647	0.832084052	0.82279306	0.864739985	0.226318611	0.922614397	0.382549083	0.48336182	Hamilton
280	39061005900	0.815588582	0.766888635	0.429811498	0.050716784	0.697125541	0.923173192	0.153409226	0.090501736	0.430689907	Hamilton
281	39061006100	0.755347174	0.106797823	0.129145294	0.930225434	0.410110578	0.740681202	0.818370231	0.2436534	0.002299993	Hamilton
282	39061006300	0.267053719	0.491771979	0.179705286	0.495955048	0.74463317	0.136597166	0.548633927	0.547125049	0.698161334	Hamilton
283	39061006400	0.34385871	0.442713458	0.333596371	0.372556757	0.732414225	0.007216909	0.598353205	0.293371473	0.733028376	Hamilton
284	39061006500	0.817259076	0.323237264	0.75688047	0.109874278	0.713166127	0.261486091	0.378325309	0.572969652	0.890393382	Hamilton
285	39061021603	0.582402016	0.900376805	0.83421123	0.459032227	0.860791802	0.738619199	0.435142886	0.932442363	0.694267159	Hamilton
286	39061021702	0.990838798	0.808108839	0.96984301	0.857317385	0.373244311	0.974884816	0.857206625	0.000176237	0.375828209	Hamilton
287	39061021508	0.399066724	0.415973707	0.810191581	0.798769064	0.626789398	0.245742434	0.186565843	0.986309231	0.529495021	Hamilton
288	39061020811	0.47519203	0.597846856	0.010269003	0.301922022	0.28883237	0.910961958	0.039251097	0.822063828	0.713041993	Hamilton
289	39061020761	0.68811364	0.696681763	0.595390272	0.297021049	0.622894319	0.074884687	0.690284141	0.148714535	0.93910261	Hamilton
290	39061020707	0.855192107	0.759676545	0.569916083	0.027126845	0.483813628	0.804169575	0.444343732	0.620808581	0.452396792	Hamilton
291	39143962000	0.925130249	0.118126651	0.193395468	0.963377447	0.490804369	0.825323547	0.54924348	0.779276934	0.079339483	Sandusky
292	39143961000	0.229433735	0.058920482	0.263313818	0.860314187	0.135485056	0.375320939	0.310863137	0.007130066	0.371757286	Sandusky
293	39143961100	0.818926424	0.574488517	0.721335094	0.072171336	0.623398628	0.324022118	0.251230562	0.590968268	0.578413668	Sandusky
294	39107967600	0.585175224	0.012804524	0.617163203	0.560220124	0.075758031	0.908164877	0.858997467	0.444575828	0.66721362	Mercer
295	39107967700	0.4228199	0.046475694	0.749657251	0.927227611	0.696087838	0.310728467	0.984029893	0.350557428	0.503112142	Mercer
296	39107967800	0.585430317	0.274167293	0.257801898	0.213880328	0.337813465	0.348053197	0.586929878	0.508906834	0.234503304	Mercer
297	39107967900	0.720171065	0.855388794	0.798680746	0.10363551	0.026032407	0.424115147	0.76527871	0.79288299	0.166734586	Mercer
298	39107968000	0.047399389	0.389916115	0.501656069	0.764804084	0.237656307	0.174217536	0.240899341	0.398706159	0.597027605	Mercer
299	39107967500	0.273946773	0.297106853	0.307554112	0.75753653	0.669833358	0.672766288	0.542491314	0.933185624	0.113599473	Mercer
300	39107967400	0.72022963	0.584781651	0.512948657	0.19869885	0.060408349	0.561270708	0.153214431	0.743811766	0.85780786	Mercer
301	39027964400	0.482090753	0.11624341	0.679889582	0.496876828	0.923446767	0.510640177	0.514440751	0.580016168	0.908878235	Clinton
302	39027964500	0.424683271	0.975941696	0.10944876	0.426995876	0.811827388	0.846449399	0.159453853	0.695164767	0.015429965	Clinton
303	39027964700	0.857388357	0.934462372	0.398281358	0.763379134	0.829273948	0.452957472	0.037899737	0.720402705	0.170168559	Clinton
304	39027964800	0.21756161	0.430276193	0.898441043	0.732832088	0.341657509	0.588076251	0.598591483	0.260288587	0.098339928	Clinton
305	39027965000	0.049518558	0.590473958	0.418658203	0.479707067	0.645101119	0.370982186	0.548166503	0.092373452	0.366337055	Clinton
306	39027965100	0.258329597	0.828771578	0.31258004	0.658901354	0.894507422	0.206600637	0.68975986	0.34605543	0.798645834	Clinton
307	39027964900	0.336549494	0.972669276	0.505060469	0.778315733	0.88030609	0.307696506	0.768081055	0.682279203	0.598922103	Clinton
308	39027964300	0.625298164	0.01578889	0.625037731	0.786818744	0.915203984	0.291899295	0.85515208	0.389212278	0.283325684	Clinton
309	39027964600	0.245304646	0.423630672	0.685599391	0.00970241	0.639726512	0.543626724	0.627051545	0.40973064	0.208869288	Clinton
310	39061022601	0.242283549	0.607043028	0.917719179	0.246974297	0.450875743	0.853984642	0.543541674	0.966632754	0.001504237	Hamilton
311	39061020741	0.633749717	0.405588322	0.412439678	0.836993476	0.160303325	0.326353742	0.842541044	0.292559948	0.068733903	Hamilton
312	39061021572	0.308035086	0.33226128	0.012008808	0.911076532	0.864824864	0.333565361	0.407398399	0.781045776	0.877422086	Hamilton
313	39061023522	0.43102689	0.022505584	0.704989566	0.747601303	0.196232306	0.407993315	0.261649204	0.649676584	0.406246409	Hamilton
314	39061023210	0.468492445	0.629035452	0.215241777	0.267691881	0.871821621	0.818810746	0.933657727	0.773822899	0.661734565	Hamilton
315	39061006600	0.479643836	0.131915695	0.202222765	0.453058781	0.759000067	0.802401626	0.90085901	0.281117162	0.765071537	Hamilton
316	39061006800	0.255457835	0.159489927	0.680895429	0.901666343	0.972822204	0.99388285	0.410415698	0.753107116	0.22526403	Hamilton
317	39061006900	0.372434433	0.950287656	0.939526401	0.574177809	0.32791601	0.971848523	0.458159062	0.293991298	0.274585349	Hamilton
318	39061007000	0.870381578	0.569008232	0.368478897	0.096633821	0.065381451	0.59222892	0.04379333	0.47431768	0.465121085	Hamilton
319	39061007100	0.104831346	0.367401271	0.205577037	0.040454596	0.748469409	0.831948443	0.64241754	0.179878842	0.180300887	Hamilton
320	39061007200	0.209275715	0.870578312	0.957989908	0.410195926	0.235739748	0.153424986	0.674621205	0.58080548	0.448500164	Hamilton
321	39061007300	0.864253733	0.639839405	0.467926288	0.518118875	0.955502268	0.857856153	0.778633019	0.677734052	0.005207471	Hamilton
322	39061007400	0.990271781	0.784643509	0.194883144	0.117010074	0.640749487	0.68779273	0.605901659	0.125711912	0.892385641	Hamilton
323	39061026001	0.03291253	0.254488972	0.920644349	0.763062058	0.432741654	0.207807813	0.291652041	0.32781493	0.420691827	Hamilton
324	39061023701	0.662830755	0.82256322	0.442434784	0.661342752	0.293793317	0.43563054	0.606328787	0.28881169	0.909861735	Hamilton
325	39061023702	0.177147887	0.407377593	0.158706188	0.092254731	0.111720131	0.084607714	0.333499537	0.719854627	0.996171224	Hamilton
326	39061021102	0.605577635	0.127756031	0.408803917	0.495340902	0.003011366	0.177524313	0.465824568	0.151433886	0.930338927	Hamilton
327	39061021201	0.100785299	0.50274017	0.74700541	0.66967526	0.319359762	0.004244785	0.700724646	0.709886839	0.136835642	Hamilton
328	39061021302	0.506481343	0.777650528	0.839523051	0.122370614	0.8546464	0.9019818	0.460951129	0.454516328	0.854043107	Hamilton
329	39061021303	0.533401569	0.200198736	0.089544727	0.461231699	0.710515027	0.67517997	0.679588097	0.790940621	0.759644691	Hamilton
330	39061021304	0.424644856	0.368478308	0.150167754	0.132040577	0.569613042	0.785587746	0.908965082	0.992024236	0.088808663	Hamilton
331	39061023300	0.898852671	0.227398757	0.797512831	0.10198907	0.853553049	0.798344993	0.728712033	0.845951002	0.091699051	Hamilton
332	39061023600	0.837900795	0.095892694	0.024865011	0.822443942	0.236478034	0.088255412	0.644643985	0.69364151	0.581615682	Hamilton
333	39061004500	0.638603377	0.84010678	0.544964979	0.268991873	0.095092503	0.349070537	0.579463828	0.193029586	0.398002447	Hamilton
334	39061004602	0.730891018	0.050820929	0.334567864	0.641216856	0.914418636	0.538597599	0.25246196	0.712873624	0.178199865	Hamilton
335	39061004603	0.8621191	0.0139865	0.883280177	0.020480593	0.971812123	0.270576839	0.955330954	0.613402229	0.09452687	Hamilton
336	39061004702	0.688719767	0.661731176	0.646174394	0.747372516	0.769154167	0.025056604	0.189097316	0.91217871	0.845480883	Hamilton
337	39061024400	0.055370919	0.977634068	0.616038107	0.992503116	0.365390242	0.924374261	0.940023511	0.135127497	0.336789467	Hamilton
338	39061007500	0.760049615	0.139783768	0.988968062	0.231866224	0.357176911	0.802571967	0.434543522	0.180342969	0.097173787	Hamilton
339	39061007700	0.747928243	0.361979728	0.774096214	0.848826655	0.049103073	0.159371341	0.691820919	0.440697323	0.607227773	Hamilton
340	39061007800	0.065805825	0.905030407	0.220641654	0.427121493	0.01200177	0.71134567	0.528409188	0.246040258	0.141573468	Hamilton
341	39061007900	0.202317455	0.027453607	0.965554172	0.125485165	0.031249071	0.375931017	0.072781783	0.075885338	0.313977313	Hamilton
342	39061008000	0.36577541	0.21533344	0.153192531	0.455037611	0.958388044	0.199689318	0.408029591	0.553517829	0.882757567	Hamilton
343	39061008100	0.484798431	0.659701977	0.71388437	0.618035689	0.135835709	0.016790659	0.244218547	0.793114522	0.255470746	Hamilton
